almacenar	metatu	Technological Sciences > Electrical technology and engineering
almacenar	biltegiratu	Economic Sciences > Economic accounting
almacenar	metatu	Physics > Aplied Physics
alojamiento	ahokaleku	Technological Sciences > Mechanical engineering and technology
alojamiento	egoitza	Education sciences
alternativa	alternatiba; aukera	Technological Sciences > Projects
alternativa	hautabide	Physics > General Physics specialities
altura	altuera	Physics > Fluids (physics of)
altura	altitude	Earth and Space Sciences > Metereology and Oceanography
altura	altuera	Physics > Electro-magnetism
altura	altuera	Mathematics > Analysis and functional analysis
altura	altuera; garaiera	Technological Sciences > Environmental technology and engineering
altura	altuera; garaiera	Technological Sciences > Mechanical engineering and technology
altura	altuera	Technological Sciences > Industrial technology
aluvión	alubioi	Earth and Space Sciences > Geology
aluvión	lohi-jalkin	Juridical Sciences & Law > Roman law
ambiente	ingurumen	Life sciences > Microbiology
ambiente	giro	Education sciences
ambiente	ingurumen	Life sciences > Animal Biology
ambiente	ingurugiro; ingurumen	Technological Sciences > Environmental technology and engineering
amortiguador	indargetzaile; motelgailu	Physics > Aplied Physics
amortiguador	indargetzaile	Life sciences > Human physiology
amortiguador	motelgailu	Technological Sciences > Mechanical engineering and technology
amortiguador	indargetzaile	Technological Sciences > Environmental technology and engineering
amparo	babes	Education sciences
amparo	anparo	Juridical Sciences & Law > Labour and Social Security law
amperio	ampere	Physics > General Physics specialities
amperio	ampere	Technological Sciences > Electronic technology
amperio	ampere	Physics > Aplied Physics
amperio	ampere unitatea	Technological Sciences > Electrical technology and engineering
amperio	ampere	Physics > Electro-magnetism
ampicilina	anpizilina	Medical Sciences > Microbiology
ampicilina	ampizilina	Medical Sciences > Pharmacology
ampicilina	anpizilina	Life sciences > Biochemistry and Molecular Biology
ampicilina	anpizilina	Medical Sciences > Pharmaceutical Technology
ampliación	handitze	Technological Sciences > Projects
ampliación	hedapen; zabalkunde	Juridical Sciences & Law > European Union law
amplitud	anplitude	Technological Sciences > Electrical technology and engineering
amplitud	anplitude	Technological Sciences > Electronic technology
amplitud	anplitude	Physics > Aplied Physics
amplitud	anplitude	Physics > Electro-magnetism
amplitud	anplitude	Physics > General Physics specialities
amplitud	hein	Mathematics > Statistics
amplitud	anplitude	Technological Sciences > Environmental technology and engineering
amplitud	anplitude	Life sciences > Biochemistry and Molecular Biology
amplitud	anplitude	Physics > Theoretical physics
amplitud	anplitude	Technological Sciences > Telecommunications technology
análisis de datos	datu-analisi	Life sciences > Biochemistry and Molecular Biology
análisis de datos	datuen analisi	Chemistry > Physical chemistry
análisis de datos	datu-analisi	Mathematics > Statistics
análisis de Fourier	Fourier-en analisi; Fourierren analisi	Physics > Aplied Physics
análisis de Fourier	Fourier-en analisia	Physics > General Physics specialities
análisis de Fourier	Fourier analisi	Mathematics > Analysis and functional analysis
análisis de sensibilidad	sentikortasun analisi	Economic Sciences > Econometrics
análisis de sensibilidad	sentikortasun-analisi	Mathematics > Analysis and functional analysis
análisis de sensibilidad	sentikortasun-analisi; sentikortasun-azterketa; sentikortasunaren analisi	Economic Sciences > Economic accounting
análisis de sensibilidad	sentikortasunaren analisi	Mathematics > Operations research
análisis dimensional	dimentsio-analisi	Physics > General Physics specialities
análisis dimensional	analisi dimentsional	Physics > Fluids (physics of)
ángulo crítico	angelu kritiko	Technological Sciences > Telecommunications technology
ángulo crítico	muga-angelu	Physics > Optics
ángulo crítico	angelu kritiko	Physics > Electro-magnetism
ángulo de inclinación	gorapen-angelu; inklinazio-angelu	Technological Sciences > Telecommunications technology
ángulo de inclinación	inklinazio-angelu	Technological Sciences > Electrical technology and engineering
ángulo de inclinación	inklinazio-angelu	Technological Sciences > Industrial technology
ángulo de inclinación	zeihartasun-angelu	Technological Sciences > Mechanical engineering and technology
anotación preventiva de embargo	dokumentuaren gaineko bahi	Juridical Sciences & Law > Commercial law
anotación preventiva de embargo	enbargoaren aurreneurrizko idatzohar	Juridical Sciences & Law > Finance law
anticonceptivo oral	aho bidetiko antisorgailu	Medical Sciences > Pharmacology
anticonceptivo oral	ahotiko antikontzeptibo; ahotiko antisorgailu	Chemistry > Organic chemistry
anticonstitucionalidad	konstituzio kontrakotasun	Juridical Sciences & Law > Law Philosophy
anticonstitucionalidad	konstituzio-kontrakotasun	Juridical Sciences & Law > Constitutional law
antidepresivo	antidepresibo	Medical Sciences > Pharmacology
antidepresivo	depresio-kontrako	Chemistry > Organic chemistry
antihipertensivo	antihipertentsibo; farmako antihipertentsibo	Medical Sciences > Pharmacology
antihipertensivo	hipertentsio-kontrako	Chemistry > Organic chemistry
antimicrobiano	antimikrobiar	Medical Sciences > Pharmacology
antimicrobiano	antimikrobiano	Medical Sciences > Microbiology
antimicrobiano	antimikrobiano	Technological Sciences > Food technology
antiparasitario	parasito-kontrako	Chemistry > Organic chemistry
antiparasitario	antiparasitario	Medical Sciences > Microbiology
antipirético	sukar-kontrako	Chemistry > Organic chemistry
antipirético	antipiretiko	Medical Sciences > Pharmacology
antipirético	antipiretiko	Life sciences > Human physiology
anulabilidad	deuseztagarritasun	Juridical Sciences & Law > Constitutional law
anulabilidad	deuseztagarritasun	Juridical Sciences & Law > Procedural law
anulabilidad	deuseztagarritasun	Juridical Sciences & Law > Administrative law
anulabilidad	deuseztagarritasun	Juridical Sciences & Law > Labour and Social Security law
anulabilidad	deuseztagarritasun	Juridical Sciences & Law > Civil law
anulabilidad	anulagarritasun	Juridical Sciences & Law > Law Philosophy
anulación	anulazio; deuseztapen	Juridical Sciences & Law > Finance law
anulación	deuseztatze	Juridical Sciences & Law > Constitutional law
